Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2445,CA-2024-101427,2024-04-26,2024-05-02,Standard Class,AR-10432,Robert Jones,Home Office,United States,Charlotte,North Carolina,28202,South,OFF-ST-10001162,Office Supplies,Storage,GBC Mobile Filing Cabinet v11.6,43.81,1,0.0,7.89
2446,CA-2024-101427,2024-04-26,2024-05-02,Standard Class,AR-10432,Robert Jones,Home Office,United States,Charlotte,North Carolina,28202,South,FUR-TA-10001387,Furniture,Tables,Avery Computer Desk v2.9,835.0,1,0.5,-801.6
2447,CA-2024-101428,2024-12-20,2024-12-22,Second Class,CH-10410,Lisa Ramirez,Consumer,United States,Miami,Florida,33101,South,TEC-AC-10001039,Technology,Accessories,Bush USB-C Hub v7.4,656.85,5,0.0,131.37
2448,CA-2025-101429,2025-06-24,2025-06-26,First Class,HL-10277,Charles Lee,Corporate,United States,Los Angeles,California,90012,West,TEC-AC-10001041,Technology,Accessories,Xerox External SSD v10.3,250.62,2,0.0,50.12
2449,CA-2024-101430,2024-03-01,2024-03-01,Same Day,AR-10038,Karen Williams,Corporate,United States,San Diego,California,92101,West,TEC-MA-10001055,Technology,Machines,Hon 3D Printer v2.3,3375.62,2,0.2,-337.56
2450,CA-2024-101430,2024-03-01,2024-03-01,Same Day,AR-10038,Karen Williams,Corporate,United States,San Diego,California,92101,West,OFF-SU-10001261,Office Supplies,Supplies,Logitech Paper Trimmer v5.9,407.4,5,0.0,40.74
2451,CA-2024-101430,2024-03-01,2024-03-01,Same Day,AR-10038,Karen Williams,Corporate,United States,San Diego,California,92101,West,OFF-ST-10001155,Office Supplies,Storage,Brother Mobile Filing Cabinet v3.0,373.97,1,0.0,67.31
2452,CA-2024-101430,2024-03-01,2024-03-01,Same Day,AR-10038,Karen Williams,Corporate,United States,San Diego,California,92101,West,OFF-LA-10001256,Office Supplies,Labels,Xerox File Folder Labels v6.2,21.27,1,0.0,7.44
2453,CA-2023-101431,2023-08-15,2023-08-15,Same Day,JS-10345,Sandra Martin,Home Office,United States,Indianapolis,Indiana,46201,Central,FUR-CH-10001309,Furniture,Chairs-Ergonomic,Apple Active Sitting Stool v11.3,656.75,1,0.0,118.21
2454,CA-2023-101431,2023-08-15,2023-08-15,Same Day,JS-10345,Sandra Martin,Home Office,United States,Indianapolis,Indiana,46201,Central,FUR-TA-10001377,Furniture,Tables,Wilson Jones Conference Table v11.5,1711.08,2,0.0,34.22
2455,CA-2023-101431,2023-08-15,2023-08-15,Same Day,JS-10345,Sandra Martin,Home Office,United States,Indianapolis,Indiana,46201,Central,FUR-TA-10001384,Furniture,Tables,Brother Computer Desk v12.6,4711.49,5,0.3,-1884.6
2456,CA-2023-101432,2023-06-14,2023-06-16,Second Class,JS-10475,Barbara Taylor,Consumer,United States,Pittsburgh,Pennsylvania,15201,East,OFF-EN-10001219,Office Supplies,Envelopes,Bush Bubble Mailers v11.4,7.09,1,0.4,-0.59
2457,CA-2023-101432,2023-06-14,2023-06-16,Second Class,JS-10475,Barbara Taylor,Consumer,United States,Pittsburgh,Pennsylvania,15201,East,OFF-BI-10001119,Office Supplies,Binders,Samsung Presentation Folder v10.7,155.12,2,0.4,12.92
2458,CA-2023-101432,2023-06-14,2023-06-16,Second Class,JS-10475,Barbara Taylor,Consumer,United States,Pittsburgh,Pennsylvania,15201,East,OFF-ST-10001157,Office Supplies,Storage,Logitech Heavy Duty Shelving v1.6,410.24,3,0.6,-430.76
2459,CA-2023-101433,2023-05-13,2023-05-13,Same Day,JS-10284,Thomas Williams,Corporate,United States,Dallas,Texas,75201,Central,OFF-FA-10001207,Office Supplies,Fasteners,Xerox Binder Clips v6.1,2.21,1,0.6,-1.38
2460,CA-2023-101434,2023-02-07,2023-02-10,Standard Class,KA-10101,Robert Moore,Consumer,United States,Seattle,Washington,98101,West,TEC-CO-10001082,Technology,Copiers,Global Digital Copier v9.7,12464.7,3,0.0,4362.65
2461,CA-2024-101435,2024-07-25,2024-07-27,Second Class,MD-10744,Anthony Jones,Home Office,United States,Columbus,Ohio,43215,East,TEC-MA-10001060,Technology,Machines,GBC Laser Engraver v6.0,993.12,1,0.4,-463.46
2462,CA-2024-101435,2024-07-25,2024-07-27,Second Class,MD-10744,Anthony Jones,Home Office,United States,Columbus,Ohio,43215,East,FUR-BO-10001362,Furniture,Bookcases,Global Library Shelving v11.5,3877.0,5,0.2,-726.94
2463,CA-2024-101435,2024-07-25,2024-07-27,Second Class,MD-10744,Anthony Jones,Home Office,United States,Columbus,Ohio,43215,East,OFF-FA-10001205,Office Supplies,Fasteners,Logitech Staples v7.9,3.89,3,0.2,0.73
2464,CA-2023-101436,2023-10-19,2023-10-19,Same Day,CH-10748,Michael Lee,Corporate,United States,Denver,Colorado,80202,West,TEC-AC-10001029,Technology,Accessories,Canon USB-C Hub v3.6,183.69,1,0.0,36.74
2465,CA-2024-101437,2024-02-17,2024-02-20,Standard Class,HL-10458,Mark Thompson,Corporate,United States,Tampa,Florida,33602,South,OFF-AR-10001141,Office Supplies,Art,Avery Watercolor Set v2.4,36.48,1,0.0,10.94
2466,CA-2024-101438,2024-05-07,2024-05-07,Same Day,ZC-10707,Patricia White,Corporate,United States,Los Angeles,California,90012,West,FUR-CH-10001301,Furniture,Chairs-Ergonomic,Avery Premium Kneeling Chair v10.2,1237.66,2,0.0,222.78
2467,CA-2024-101438,2024-05-07,2024-05-07,Same Day,ZC-10707,Patricia White,Corporate,United States,Los Angeles,California,90012,West,OFF-EN-10001238,Office Supplies,Envelopes,GBC Security Tint Envelopes v1.9,19.25,1,0.1,5.35
2468,CA-2023-101439,2023-11-15,2023-11-21,Standard Class,HL-10364,Barbara Perez,Home Office,United States,Boston,Massachusetts,02108,East,OFF-AR-10001145,Office Supplies,Art,GBC Colored Pencils v1.0,43.47,3,0.0,13.04
2469,CA-2025-101440,2025-12-08,2025-12-12,Standard Class,ZC-10374,Nancy White,Home Office,United States,Columbus,Ohio,43215,East,OFF-EN-10001224,Office Supplies,Envelopes,Canon Security Tint Envelopes v2.4,22.32,1,0.2,4.19
2470,CA-2023-101441,2023-12-06,2023-12-06,Same Day,CH-10024,Lisa Davis,Consumer,United States,Dallas,Texas,75201,Central,FUR-CH-10001285,Furniture,Chairs,Bush Fabric Drafting Chair v7.6,1628.4,3,0.2,-101.78
2471,CA-2023-101441,2023-12-06,2023-12-06,Same Day,CH-10024,Lisa Davis,Consumer,United States,Dallas,Texas,75201,Central,OFF-SU-10001270,Office Supplies,Supplies,Avery Tape Dispenser v7.6,119.98,2,0.2,-15.0
2472,CA-2023-101441,2023-12-06,2023-12-06,Same Day,CH-10024,Lisa Davis,Consumer,United States,Dallas,Texas,75201,Central,FUR-BO-10001346,Furniture,Bookcases,Dell Metal Bookcase v12.2,309.12,2,0.2,-57.96
2473,CA-2025-101442,2025-08-16,2025-08-22,Standard Class,CH-10426,Barbara Brown,Corporate,United States,Austin,Texas,78701,Central,FUR-BO-10001353,Furniture,Bookcases,Dell Corner Bookshelf v12.1,549.29,1,0.3,-196.18
2474,CA-2023-101443,2023-11-13,2023-11-13,Same Day,KA-10208,Betty Jackson,Consumer,United States,New York,New York,10001,East,OFF-LA-10001251,Office Supplies,Labels,Global Shipping Labels v9.9,5.34,2,0.0,1.87
2475,CA-2025-101444,2025-09-20,2025-09-26,Standard Class,ZC-10233,Barbara Thompson,Corporate,United States,Charlotte,North Carolina,28202,South,FUR-CH-10001286,Furniture,Chairs,Global Executive Leather Chair v1.8,203.64,1,0.0,30.55
2476,CA-2025-101444,2025-09-20,2025-09-26,Standard Class,ZC-10233,Barbara Thompson,Corporate,United States,Charlotte,North Carolina,28202,South,TEC-MA-10001054,Technology,Machines,Global Binding Machine v9.0,2210.28,1,0.1,49.11
2477,CA-2025-101444,2025-09-20,2025-09-26,Standard Class,ZC-10233,Barbara Thompson,Corporate,United States,Charlotte,North Carolina,28202,South,TEC-PH-10001003,Technology,Phones,Canon Smartphone v1.6,240.18,1,0.1,40.03
2478,CA-2025-101445,2025-10-22,2025-10-24,First Class,PL-10174,David Hernandez,Corporate,United States,Indianapolis,Indiana,46201,Central,TEC-MA-10001069,Technology,Machines,Brother Binding Machine v10.6,1410.97,1,0.0,169.32
2479,CA-2024-101446,2024-01-17,2024-01-17,Same Day,ZC-10125,Betty Robinson,Corporate,United States,Nashville,Tennessee,37201,South,OFF-FA-10001196,Office Supplies,Fasteners,Logitech Staples v8.0,13.14,2,0.1,3.65
2480,CA-2024-101447,2024-12-22,2024-12-22,Same Day,PL-10266,Daniel Jones,Corporate,United States,Denver,Colorado,80202,West,TEC-PH-10001010,Technology,Phones,Wilson Jones Office Phone v10.8,1093.68,3,0.0,273.42
2481,CA-2024-101447,2024-12-22,2024-12-22,Same Day,PL-10266,Daniel Jones,Corporate,United States,Denver,Colorado,80202,West,OFF-FA-10001199,Office Supplies,Fasteners,Samsung Paper Clips v9.5,19.25,1,0.0,6.74
2482,CA-2023-101448,2023-08-31,2023-09-02,Second Class,ZC-10374,Nancy White,Home Office,United States,Columbus,Ohio,43215,East,FUR-TA-10001376,Furniture,Tables,Hon Adjustable Standing Desk v4.9,1479.54,1,0.2,-332.89
2483,CA-2024-101449,2024-09-02,2024-09-05,Standard Class,CH-10398,Christopher Brown,Corporate,United States,Columbus,Ohio,43215,East,TEC-PH-10001004,Technology,Phones,Wilson Jones Smartphone v12.2,126.22,1,0.2,7.89
2484,CA-2025-101450,2025-12-06,2025-12-07,First Class,JS-10161,Donald Harris,Consumer,United States,Louisville,Kentucky,40202,South,FUR-BO-10001355,Furniture,Bookcases,Bush Corner Bookshelf v7.0,570.46,2,0.5,-513.41
2485,CA-2025-101450,2025-12-06,2025-12-07,First Class,JS-10161,Donald Harris,Consumer,United States,Louisville,Kentucky,40202,South,TEC-MA-10001057,Technology,Machines,Global Heavy Duty Shredder v7.1,854.84,2,0.0,102.58
2486,CA-2024-101451,2024-03-27,2024-04-02,Standard Class,HL-10309,Sandra Hernandez,Consumer,United States,Phoenix,Arizona,85001,West,TEC-AC-10001038,Technology,Accessories,BIC USB-C Hub v8.2,34.55,1,0.0,6.91
2487,CA-2024-101451,2024-03-27,2024-04-02,Standard Class,HL-10309,Sandra Hernandez,Consumer,United States,Phoenix,Arizona,85001,West,TEC-PH-10001007,Technology,Phones,Bush Smartphone v1.8,763.86,1,0.0,190.97
2488,CA-2023-101452,2023-05-26,2023-05-28,First Class,JS-10737,Sarah Anderson,Home Office,United States,Minneapolis,Minnesota,55401,Central,OFF-FA-10001206,Office Supplies,Fasteners,Smead Staples v4.9,5.96,2,0.0,2.09
2489,CA-2023-101452,2023-05-26,2023-05-28,First Class,JS-10737,Sarah Anderson,Home Office,United States,Minneapolis,Minnesota,55401,Central,FUR-BO-10001365,Furniture,Bookcases,Fellowes Metal Bookcase v12.3,766.0,3,0.3,-273.57
2490,CA-2024-101453,2024-11-06,2024-11-10,Standard Class,MD-10564,Jessica Thompson,Corporate,United States,Charlotte,North Carolina,28202,South,TEC-MA-10001060,Technology,Machines,GBC Laser Engraver v6.0,4965.6,3,0.0,595.87
2491,CA-2025-101454,2025-10-18,2025-10-21,Second Class,PL-10788,Joseph Robinson,Consumer,United States,San Francisco,California,94102,West,FUR-CH-10001299,Furniture,Chairs-Ergonomic,Avery Active Sitting Stool v12.2,689.33,2,0.15,24.33
2492,CA-2023-101455,2023-09-08,2023-09-10,First Class,PL-10253,Anthony Taylor,Corporate,United States,Pittsburgh,Pennsylvania,15201,East,TEC-MA-10001056,Technology,Machines,Hon Laser Engraver v11.9,515.17,1,0.0,61.82
2493,CA-2023-101455,2023-09-08,2023-09-10,First Class,PL-10253,Anthony Taylor,Corporate,United States,Pittsburgh,Pennsylvania,15201,East,TEC-MA-10001070,Technology,Machines,Brother Laser Engraver v5.1,1520.88,1,0.2,-152.09
2494,CA-2023-101456,2023-07-21,2023-07-23,First Class,MD-10607,Patricia Hernandez,Home Office,United States,Tampa,Florida,33602,South,OFF-ST-10001174,Office Supplies,Storage,Samsung Plastic Storage Bin v1.0,334.69,1,0.0,60.24
2495,CA-2025-101457,2025-08-03,2025-08-03,Same Day,HL-10752,Nancy White,Home Office,United States,Boston,Massachusetts,02108,East,OFF-AR-10001151,Office Supplies,Art,Global Colored Pencils v8.4,78.72,2,0.0,23.62
2496,CA-2025-101458,2025-08-17,2025-08-23,Standard Class,HL-10367,John Martin,Home Office,United States,Louisville,Kentucky,40202,South,OFF-EN-10001235,Office Supplies,Envelopes,Canon Security Tint Envelopes v4.2,26.58,1,0.1,7.39
2497,CA-2025-101459,2025-08-07,2025-08-09,First Class,ZC-10394,John Garcia,Corporate,United States,Louisville,Kentucky,40202,South,FUR-FU-10001328,Furniture,Furnishings,Avery Desk Lamp v9.3,174.14,2,0.0,34.83
2498,CA-2023-101460,2023-05-06,2023-05-08,First Class,CH-10499,Robert Lee,Home Office,United States,Portland,Oregon,97201,West,OFF-SU-10001271,Office Supplies,Supplies,Brother Heavy Duty Stapler v12.3,70.2,1,0.0,7.02
2499,CA-2023-101460,2023-05-06,2023-05-08,First Class,CH-10499,Robert Lee,Home Office,United States,Portland,Oregon,97201,West,TEC-PH-10001008,Technology,Phones,Fellowes Wireless Handset v1.8,757.06,1,0.1,126.17
2500,CA-2023-101460,2023-05-06,2023-05-08,First Class,CH-10499,Robert Lee,Home Office,United States,Portland,Oregon,97201,West,TEC-CO-10001095,Technology,Copiers,BIC High-Volume Color Copier v10.4,17219.32,2,0.0,6026.76
2501,CA-2023-101460,2023-05-06,2023-05-08,First Class,CH-10499,Robert Lee,Home Office,United States,Portland,Oregon,97201,West,OFF-EN-10001226,Office Supplies,Envelopes,Fellowes Security Tint Envelopes v3.5,31.22,1,0.0,10.93
2502,CA-2023-101461,2023-12-20,2023-12-20,Same Day,AR-10790,Thomas Moore,Home Office,United States,San Francisco,California,94102,West,OFF-FA-10001206,Office Supplies,Fasteners,Smead Staples v4.9,8.94,3,0.0,3.13
2503,CA-2023-101461,2023-12-20,2023-12-20,Same Day,AR-10790,Thomas Moore,Home Office,United States,San Francisco,California,94102,West,TEC-MA-10001075,Technology,Machines,BIC 3D Printer v11.2,1214.28,1,0.0,145.71
2504,CA-2023-101462,2023-04-04,2023-04-05,First Class,KA-10439,David Anderson,Home Office,United States,Louisville,Kentucky,40202,South,FUR-FU-10001334,Furniture,Furnishings,Sauder Wall Clock v6.0,372.96,3,0.0,74.59
2505,CA-2023-101463,2023-10-22,2023-10-25,Second Class,AR-10070,Barbara Wilson,Corporate,United States,Boston,Massachusetts,02108,East,FUR-CH-10001280,Furniture,Chairs,Samsung Mesh Task Chair v4.5,1668.5,5,0.0,250.28
2506,CA-2025-101464,2025-05-05,2025-05-07,Second Class,HL-10367,John Martin,Home Office,United States,Louisville,Kentucky,40202,South,OFF-EN-10001220,Office Supplies,Envelopes,Apple Catalog Envelopes v7.9,60.42,3,0.0,21.15
2507,CA-2025-101464,2025-05-05,2025-05-07,Second Class,HL-10367,John Martin,Home Office,United States,Louisville,Kentucky,40202,South,FUR-TA-10001369,Furniture,Tables,Sauder Writing Desk v1.2,1307.57,1,0.3,-523.03
2508,CA-2025-101464,2025-05-05,2025-05-07,Second Class,HL-10367,John Martin,Home Office,United States,Louisville,Kentucky,40202,South,OFF-SU-10001258,Office Supplies,Supplies,Brother Paper Trimmer v11.3,69.38,1,0.0,6.94
2509,CA-2025-101465,2025-12-07,2025-12-09,Second Class,KA-10606,Charles Jones,Corporate,United States,Atlanta,Georgia,30303,South,OFF-ST-10001171,Office Supplies,Storage,Wilson Jones Heavy Duty Shelving v7.8,60.93,2,0.1,5.42
2510,CA-2024-101466,2024-06-15,2024-06-18,Second Class,JS-10027,Elizabeth Clark,Consumer,United States,Los Angeles,California,90012,West,OFF-FA-10001214,Office Supplies,Fasteners,Canon Paper Clips v5.0,11.3,2,0.2,2.12
2511,CA-2024-101467,2024-11-01,2024-11-01,Same Day,CH-10461,Robert Gonzalez,Corporate,United States,New York,New York,10001,East,TEC-PH-10001004,Technology,Phones,Wilson Jones Smartphone v12.2,315.54,2,0.0,78.88
2512,CA-2024-101467,2024-11-01,2024-11-01,Same Day,CH-10461,Robert Gonzalez,Corporate,United States,New York,New York,10001,East,OFF-ST-10001160,Office Supplies,Storage,Canon Plastic Storage Bin v4.8,156.63,1,0.1,13.93
2513,CA-2024-101467,2024-11-01,2024-11-01,Same Day,CH-10461,Robert Gonzalez,Corporate,United States,New York,New York,10001,East,OFF-PA-10001098,Office Supplies,Paper,Wilson Jones Recycled Copy Paper v12.5,57.07,1,0.15,16.79
2514,CA-2024-101467,2024-11-01,2024-11-01,Same Day,CH-10461,Robert Gonzalez,Corporate,United States,New York,New York,10001,East,FUR-BO-10001349,Furniture,Bookcases,Sauder Metal Bookcase v3.6,513.82,1,0.2,-96.34
2515,CA-2024-101468,2024-06-05,2024-06-09,Standard Class,JS-10079,Robert Robinson,Consumer,United States,Columbus,Ohio,43215,East,OFF-SU-10001269,Office Supplies,Supplies,Samsung High-Quality Scissors v11.7,239.42,3,0.2,-29.93
2516,CA-2024-101468,2024-06-05,2024-06-09,Standard Class,JS-10079,Robert Robinson,Consumer,United States,Columbus,Ohio,43215,East,OFF-BI-10001132,Office Supplies,Binders,Fellowes Clear Cove Binder v5.1,57.44,3,0.6,-21.55
2517,CA-2024-101468,2024-06-05,2024-06-09,Standard Class,JS-10079,Robert Robinson,Consumer,United States,Columbus,Ohio,43215,East,TEC-MA-10001075,Technology,Machines,BIC 3D Printer v11.2,485.71,1,0.6,-582.86
2518,CA-2024-101469,2024-01-05,2024-01-09,Second Class,JS-10181,Margaret Lewis,Home Office,United States,Detroit,Michigan,48201,Central,TEC-MA-10001052,Technology,Machines,Wilson Jones Heavy Duty Shredder v11.2,2259.61,1,0.0,271.15
2519,CA-2025-101470,2025-09-30,2025-09-30,Same Day,AR-10124,John Garcia,Home Office,United States,Portland,Oregon,97201,West,TEC-CO-10001084,Technology,Copiers,Canon Digital Copier v1.3,3195.14,1,0.0,1118.3
2520,CA-2025-101471,2025-01-31,2025-01-31,Same Day,JS-10275,Anthony Perez,Corporate,United States,San Francisco,California,94102,West,OFF-BI-10001119,Office Supplies,Binders,Samsung Presentation Folder v10.7,129.27,1,0.0,58.17
2521,CA-2023-101472,2023-01-17,2023-01-19,Second Class,CH-10184,Lisa White,Home Office,United States,Chicago,Illinois,60601,Central,FUR-TA-10001382,Furniture,Tables,Dell Computer Desk v9.0,2619.66,2,0.0,52.39
2522,CA-2023-101472,2023-01-17,2023-01-19,Second Class,CH-10184,Lisa White,Home Office,United States,Chicago,Illinois,60601,Central,OFF-FA-10001211,Office Supplies,Fasteners,HP Push Pins v8.6,77.64,10,0.6,-48.53
2523,CA-2023-101472,2023-01-17,2023-01-19,Second Class,CH-10184,Lisa White,Home Office,United States,Chicago,Illinois,60601,Central,FUR-CH-10001291,Furniture,Chairs,GBC Stool v7.2,233.99,1,0.2,-14.63
2524,CA-2023-101473,2023-05-05,2023-05-11,Standard Class,CH-10026,Elizabeth Perez,Corporate,United States,Chicago,Illinois,60601,Central,FUR-TA-10001388,Furniture,Tables,Avery Adjustable Standing Desk v7.7,1315.9,1,0.0,26.32
2525,CA-2023-101474,2023-06-14,2023-06-14,Same Day,PL-10199,Mark Smith,Home Office,United States,San Diego,California,92101,West,TEC-PH-10001020,Technology,Phones,Brother Office Phone v12.6,939.54,1,0.0,234.88
2526,CA-2023-101474,2023-06-14,2023-06-14,Same Day,PL-10199,Mark Smith,Home Office,United States,San Diego,California,92101,West,OFF-ST-10001175,Office Supplies,Storage,Wilson Jones Mobile Filing Cabinet v4.6,316.62,2,0.0,56.99
2527,CA-2023-101474,2023-06-14,2023-06-14,Same Day,PL-10199,Mark Smith,Home Office,United States,San Diego,California,92101,West,FUR-BO-10001350,Furniture,Bookcases,GBC Corner Bookshelf v12.8,699.71,1,0.2,-131.2
2528,CA-2025-101475,2025-06-21,2025-06-21,Same Day,CH-10286,Mark Smith,Home Office,United States,Dallas,Texas,75201,Central,OFF-BI-10001123,Office Supplies,Binders,BIC Ring Binder v11.4,129.64,4,0.0,58.34
2529,CA-2023-101476,2023-03-08,2023-03-10,First Class,HL-10775,Sandra Johnson,Home Office,United States,New York,New York,10001,East,OFF-AP-10001179,Office Supplies,Appliances,Global Space Heater v1.6,851.54,2,0.0,187.34
2530,CA-2024-101477,2024-10-27,2024-10-31,Second Class,HL-10619,Donald Lee,Home Office,United States,San Francisco,California,94102,West,TEC-MA-10001065,Technology,Machines,Apple 3D Printer v6.1,3456.9,2,0.2,-345.69
2531,CA-2024-101477,2024-10-27,2024-10-31,Second Class,HL-10619,Donald Lee,Home Office,United States,San Francisco,California,94102,West,OFF-EN-10001236,Office Supplies,Envelopes,Avery Bubble Mailers v12.1,4.87,1,0.0,1.7
2532,CA-2023-101478,2023-06-28,2023-07-04,Standard Class,HL-10587,William Martin,Corporate,United States,Miami,Florida,33101,South,FUR-FU-10001333,Furniture,Furnishings,BIC Desktop Organizer v9.3,81.31,1,0.2,-0.0
2533,CA-2025-101479,2025-05-29,2025-05-29,Same Day,AR-10441,David Miller,Home Office,United States,Detroit,Michigan,48201,Central,FUR-FU-10001330,Furniture,Furnishings,Sauder Desk Lamp v8.7,54.25,1,0.0,10.85
2534,CA-2023-101480,2023-12-07,2023-12-08,First Class,HL-10312,Matthew Robinson,Corporate,United States,Atlanta,Georgia,30303,South,OFF-BI-10001135,Office Supplies,Binders,Wilson Jones Ring Binder v4.1,277.68,2,0.0,124.96
2535,CA-2025-101481,2025-02-04,2025-02-10,Standard Class,AR-10741,Barbara Thompson,Consumer,United States,Richmond,Virginia,23219,South,TEC-PH-10001001,Technology,Phones,Hon Office Phone v3.8,565.07,1,0.0,141.27
2536,CA-2023-101482,2023-02-14,2023-02-17,Standard Class,TB-10559,Jane Harris,Home Office,United States,Austin,Texas,78701,Central,TEC-CO-10001087,Technology,Copiers,Apple Digital Copier v2.4,14311.86,2,0.0,5009.15
2537,CA-2024-101483,2024-05-02,2024-05-03,First Class,CH-10287,Thomas Wilson,Consumer,United States,Minneapolis,Minnesota,55401,Central,TEC-CO-10001088,Technology,Copiers,Hon Digital Copier v1.7,15840.3,3,0.0,5544.1
